fight_id,event_date,weight_class,outcome,fighter_a_name,fighter_b_name,fighter_a_age,fighter_a_height,fighter_a_reach,fighter_a_weight,fighter_a_total_fights,fighter_a_win_percentage,fighter_a_recent_wins,fighter_a_win_streak,fighter_a_sig_strikes_landed_per_min,fighter_a_sig_strikes_absorbed_per_min,fighter_a_sig_strike_accuracy,fighter_a_sig_strike_defense,fighter_a_takedowns_landed_per_fight,fighter_a_takedown_attempts_per_fight,fighter_a_takedown_defense,fighter_a_submission_attempts_per_fight,fighter_a_ko_tko_win_rate,fighter_a_control_time_per_fight,fighter_b_age,fighter_b_height,fighter_b_reach,fighter_b_weight,fighter_b_total_fights,fighter_b_win_percentage,fighter_b_recent_wins,fighter_b_win_streak,fighter_b_sig_strikes_landed_per_min,fighter_b_sig_strikes_absorbed_per_min,fighter_b_sig_strike_accuracy,fighter_b_sig_strike_defense,fighter_b_takedowns_landed_per_fight,fighter_b_takedown_attempts_per_fight,fighter_b_takedown_defense,fighter_b_submission_attempts_per_fight,fighter_b_ko_tko_win_rate,fighter_b_control_time_per_fight,sig_strikes_landed_diff,sig_strike_accuracy_diff,takedowns_landed_diff,takedown_defense_diff,reach_diff,age_diff
357f438c15e1326f,"February 04, 2006",Light Heavyweight,1,Renato Sobral,Mike van Arsdale,49.7,73.0,75.0,205.0,48,77.08333333,6,0,2.23,1.53,45,57,2.48,5.904761905,65,2.6,16.21621622,40.85106383,59.9,74.0,,205.0,13,61.53846154,3,0,1.52,1.91,41,41,1.06,7.571428571,37,0.0,12.5,5.957446809,0.71,4,1.42,28,,-10.2
d9499d55f9f53112,"February 04, 2006",Welterweight,1,Joe Riggs,Nick Diaz,42.6,72.0,70.0,185.0,61,72.13114754,4,0,2.41,1.69,51,57,2.45,4.454545455,62,0.6,20.45454545,8.333333333,41.8,73.0,76.0,170.0,36,72.22222222,6,0,5.71,3.84,42,59,1.28,4.0,60,1.0,46.15384615,13.46666667,-3.3,9,1.17,2,-6.0,0.8
14850f48b2bede47,"February 04, 2006",Light Heavyweight,1,Alessio Sakara,Elvis Sinosic,43.7,72.0,72.0,185.0,30,63.33333333,4,0,3.96,2.8,47,59,2.18,2.794871795,62,0.0,42.10526316,49.4,54.2,75.0,77.0,205.0,20,35.0,1,0,1.13,4.6,37,53,0.0,0.0,0,1.2,57.14285714,0.8,2.83,10,2.18,62,-5.0,-10.5
bb5ceaf835c0bb18,"February 04, 2006",Heavyweight,1,Paul Buentello,Gilbert Aldana,51.3,74.0,77.0,245.0,52,67.30769231,6,0,3.29,3.83,45,52,0.19,0.575757576,39,0.4,25.71428571,15.70469799,47.7,73.0,,250.0,8,75.0,0,0,2.91,6.26,54,26,2.57,6.425,33,0.0,33.33333333,14.4966443,0.38,-9,-2.38,6,,3.6
d49bc8e4e5613614,"February 04, 2006",Heavyweight,1,Jeff Monson,Branden Lee Hinkle,54.3,69.0,74.0,247.0,87,68.96551724,5,0,0.97,2.87,30,59,1.06,8.833333333,66,0.7,3.333333333,39.49090909,51.8,75.0,,235.0,28,60.71428571,1,0,2.61,3.91,69,26,4.34,7.614035088,66,4.3,11.76470588,15.92727273,-1.64,-39,-3.28,0,,2.5
a63ed5d48f00ad18,"February 04, 2006",Light Heavyweight,1,Keith Jardine,Mike Whitehead,49.5,74.0,76.0,185.0,30,56.66666667,2,0,3.25,2.98,36,59,1.18,2.622222222,62,0.7,47.05882353,0.0,43.9,73.0,,205.0,35,77.14285714,1,0,1.62,2.36,33,59,3.59,8.348837209,77,0.3,7.407407407,25.53333333,1.63,3,-2.41,-15,,5.6
537012aa6fb20f00,"January 16, 2006",Heavyweight,1,Tim Sylvia,Assuerio Silva,49.2,80.0,80.0,265.0,41,75.6097561,6,0,4.23,2.61,41,61,0.11,0.11,75,0.1,16.12903226,13.13333333,50.9,70.0,,241.0,24,66.66666667,2,0,1.42,4.2,46,54,2.66,7.823529412,25,1.8,6.25,4.533333333,2.81,-5,-2.55,50,,-1.7
bd5afec6940c5d32,"January 16, 2006",Light Heavyweight,1,Stephan Bonnar,James Irvin,48.1,76.0,79.0,205.0,24,62.5,5,0,2.76,3.01,38,52,1.32,3.3,60,1.0,33.33333333,54.0,46.7,74.0,75.0,205.0,27,62.96296296,4,0,2.03,3.86,48,35,0.0,0.0,36,0.5,41.17647059,0.0,0.73,-10,1.32,24,4.0,1.4
fbd75b08f377d149,"January 16, 2006",Welterweight,1,Joshua Burkman,Drew Fickett,45.1,70.0,72.0,170.0,44,63.63636364,1,0,2.69,3.13,43,51,2.53,7.027777778,72,0.3,10.71428571,24.17910448,45.4,70.0,70.0,155.0,63,66.66666667,5,0,2.33,2.29,41,57,1.3,3.714285714,30,2.2,4.761904762,6.268656716,0.36,2,1.23,42,2.0,-0.3
0582b78dc635301b,"January 16, 2006",Middleweight,1,Chris Leben,Jorge Rivera,44.8,71.0,73.0,185.0,33,66.66666667,4,0,2.87,2.87,42,52,1.14,2.780487805,53,0.8,54.54545455,24.80769231,53.2,73.0,73.0,185.0,29,68.96551724,6,1,3.16,2.64,48,54,0.84,1.68,63,0.1,45.0,15.57692308,-0.29,-6,0.3,-10,0.0,-8.4
e55b69543aa74907,"January 16, 2006",Welterweight,1,Josh Neer,Melvin Guillard,42.1,71.0,72.0,170.0,53,67.9245283,4,0,3.29,3.63,46,58,1.09,3.205882353,46,1.3,5.555555556,11.76923077,42.1,69.0,71.0,155.0,52,61.53846154,4,0,2.96,1.85,40,66,1.3,2.063492063,61,0.2,28.125,23.76923077,0.33,6,-0.21,-15,1.0,0.0
392089df68b1a721,"January 16, 2006",Welterweight,1,Duane Ludwig,Jonathan Goulet,46.8,70.0,70.0,170.0,35,60.0,4,0,4.62,3.05,44,57,0.43,1.72,59,0.1,38.0952381,10.0,45.8,72.0,73.0,170.0,35,65.71428571,4,0,1.61,2.01,41,46,4.17,5.957142857,45,0.6,26.08695652,0.0,3.01,3,-3.74,14,-3.0,1.0
52125c3e41a1bd1e,"January 16, 2006",Welterweight,1,Spencer Fisher,Aaron Riley,49.0,67.0,68.0,155.0,33,72.72727273,4,0,3.17,3.03,43,64,0.67,2.233333333,60,0.8,25.0,0.0,44.4,68.0,69.0,155.0,45,66.66666667,4,0,3.45,3.78,34,61,1.18,3.470588235,60,0.1,16.66666667,17.8,-0.28,9,-0.51,0,-1.0,4.6
d0fcabb07a3e9500,"January 16, 2006",Welterweight,1,Jason Von Flue,Alex Karalexis,49.8,72.0,,170.0,27,51.85185185,2,0,1.89,3.23,36,52,0.62,3.875,58,1.5,14.28571429,17.6366322,47.6,68.0,66.0,155.0,16,62.5,5,0,2.57,2.39,42,54,2.7,6.0,86,0.9,60.0,11.87592319,-0.68,-6,-2.08,-28,,2.2
2dfda46cbc17bc99,"November 19, 2005",Middleweight,1,Rich Franklin,Nate Quarry,50.6,73.0,76.0,185.0,36,80.55555556,5,0,4.1,2.07,44,62,1.31,1.984848485,63,0.7,58.62068966,3.896103896,53.1,72.0,72.0,185.0,16,75.0,7,0,4.96,2.8,44,66,0.25,0.757575758,60,0.0,58.33333333,0.0,-0.86,0,1.06,3,4.0,-2.5
670db5afcb26df7c,"November 19, 2005",Heavyweight,1,Gabriel Gonzaga,Kevin Jordan,46.0,74.0,76.0,242.0,28,60.71428571,5,0,2.12,2.94,45,57,2.8,7.179487179,66,1.1,94.11764706,19.86348123,54.4,75.0,,245.0,20,55.0,0,0,2.0,1.91,40,55,0.0,0.0,77,0.6,9.090909091,0.341296928,0.12,5,2.8,-11,,-8.4
8062a7852a8b1560,"November 19, 2005",Welterweight,1,Matt Hughes,Joe Riggs,51.6,69.0,73.0,170.0,54,83.33333333,5,0,2.14,1.36,53,53,2.95,5.9,35,1.2,26.66666667,35.48076923,42.6,72.0,70.0,185.0,61,72.13114754,4,0,2.41,1.69,51,57,2.45,4.454545455,62,0.6,20.45454545,0.0,-0.27,2,0.5,-27,3.0,9.0
388df822e50b04f8,"November 19, 2005",Welterweight,1,Georges St-Pierre,Sean Sherk,44.0,71.0,76.0,185.0,28,92.85714286,10,10,3.78,1.4,53,72,4.16,5.621621622,83,1.1,34.61538462,23.59408034,51.8,66.0,67.0,155.0,41,87.80487805,6,1,2.17,2.71,35,55,4.09,8.891304348,56,0.4,8.333333333,0.0,1.61,18,0.07,27,9.0,-7.8
5f9d5ebe5ec28753,"November 19, 2005",Middleweight,1,Jeremy Horn,Trevor Prangley,49.7,73.0,74.0,185.0,118,77.11864407,5,0,1.19,1.99,39,55,1.83,4.815789474,29,1.1,3.296703297,7.266666667,52.7,73.0,75.0,185.0,47,72.34042553,3,0,2.59,2.02,60,48,3.38,6.145454545,74,1.0,5.882352941,36.93333333,-1.4,-21,-1.55,-45,-1.0,-3.0
84c510ab7e764598,"November 19, 2005",Light Heavyweight,1,Sam Hoger,Jeff Newton,44.9,74.0,,205.0,14,71.42857143,2,0,1.07,2.25,25,57,1.12,2.947368421,29,1.3,0.0,40.09411765,58.4,74.0,,205.0,6,66.66666667,0,0,0.28,1.41,20,52,0.0,0.0,0,8.5,0.0,1.270588235,0.79,5,1.12,29,,-13.5
678af75cb4c155a9,"November 19, 2005",Welterweight,1,Thiago Alves,Ansar Chalangov,41.6,69.0,70.0,170.0,38,60.52631579,4,0,3.73,3.42,41,62,0.71,1.183333333,63,0.3,47.82608696,25.24137931,45.5,69.0,,170.0,19,73.68421053,0,0,0.68,1.69,66,54,0.0,0.0,0,7.6,7.142857143,18.20689655,3.05,-25,0.71,63,,-3.9
57b5e8bda9447b77,"November 19, 2005",Welterweight,1,Nick Thompson,Keith Wisniewski,43.9,73.0,74.0,170.0,53,71.69811321,1,0,1.87,1.8,42,49,1.06,1.06,35,2.6,5.263157895,28.6,43.5,72.0,,170.0,44,63.63636364,0,0,2.32,4.86,52,42,1.57,3.925,78,0.3,3.571428571,16.4,-0.45,-10,-0.51,-43,,0.4
2eb9b36c09c00d69,"November 05, 2005",Welterweight,1,Diego Sanchez,Nick Diaz,43.4,70.0,72.0,170.0,44,70.45454545,5,0,2.69,3.02,37,56,1.51,6.291666667,46,0.8,32.25806452,41.66666667,41.8,73.0,76.0,170.0,36,72.22222222,6,0,5.71,3.84,42,59,1.28,4.0,60,1.0,46.15384615,9.2,-3.02,-5,0.23,-14,-4.0,1.6
c22f4a7540cffdda,"November 05, 2005",Heavyweight,1,Rashad Evans,Brad Imes,45.6,72.0,75.0,205.0,28,67.85714286,3,0,2.14,2.42,37,63,2.98,6.772727273,73,0.0,52.63157895,8.533333333,48.2,79.0,,265.0,20,65.0,0,0,2.73,4.24,31,49,1.72,2.422535211,0,1.0,0.0,6.333333333,-0.59,6,1.26,73,,-2.6
e364cd5772cfd27c,"November 05, 2005",Welterweight,1,Joe Stevenson,Luke Cummo,42.9,67.0,70.0,145.0,49,67.34693878,3,0,2.05,2.44,44,60,2.75,6.25,39,2.2,15.15151515,38.86666667,45.0,72.0,74.0,170.0,12,50.0,3,0,1.74,1.5,43,59,0.89,1.618181818,42,1.4,33.33333333,8.133333333,0.31,1,1.86,-3,-4.0,-2.1
19646a0c8baee966,"November 05, 2005",Welterweight,1,Kenny Florian,Kit Cope,49.0,70.0,74.0,145.0,20,70.0,7,0,2.41,1.85,40,63,2.22,6.727272727,60,1.3,28.57142857,46.11275964,48.2,72.0,,170.0,13,46.15384615,0,0,1.18,2.12,52,35,0.0,0.0,50,3.5,16.66666667,2.670623145,1.23,-12,2.22,10,,0.8
e050c299ffa1f2d3,"November 05, 2005",Welterweight,1,Joshua Burkman,Sammy Morgan,45.1,70.0,72.0,170.0,44,63.63636364,1,0,2.69,3.13,43,51,2.53,7.027777778,72,0.3,10.71428571,8.571428571,43.6,70.0,,170.0,30,60.0,0,0,1.05,3.74,22,40,1.43,7.15,0,0.5,22.22222222,0.0,1.64,21,1.1,72,,1.5
f846fd001397db45,"November 05, 2005",Welterweight,1,Melvin Guillard,Marcus Davis,42.1,69.0,71.0,155.0,52,61.53846154,4,0,2.96,1.85,40,66,1.3,2.063492063,61,0.2,28.125,24.63157895,51.7,70.0,70.0,170.0,33,66.66666667,5,0,2.72,2.79,39,65,1.6,3.333333333,47,1.4,27.27272727,17.55789474,0.24,1,-0.3,14,1.0,-9.6
39c4f4a1aff68189,"November 05, 2005",Heavyweight,1,Keith Jardine,Kerry Schall,49.5,74.0,76.0,185.0,30,56.66666667,2,0,3.25,2.98,36,59,1.18,2.622222222,62,0.7,47.05882353,0.0,53.8,74.0,,265.0,37,64.86486486,0,0,0.94,4.84,11,63,0.0,0.0,0,0.0,4.166666667,0.0,2.31,25,1.18,62,,-4.3
1c45d0feab67364f,"October 07, 2005",Heavyweight,1,Andrei Arlovski,Paul Buentello,46.3,75.0,77.0,240.0,58,58.62068966,5,0,3.82,3.22,45,57,0.37,1.057142857,76,0.2,64.70588235,12.0,51.3,74.0,77.0,245.0,52,67.30769231,6,0,3.29,3.83,45,52,0.19,0.575757576,39,0.4,25.71428571,0.0,0.53,0,0.18,37,0.0,-5.0
f8a90f8a7beaa330,"October 07, 2005",Heavyweight,1,Branden Lee Hinkle,Sean Gannon,51.8,75.0,,235.0,28,60.71428571,1,0,2.61,3.91,69,26,4.34,7.614035088,66,4.3,11.76470588,54.09448819,,75.0,,265.0,3,66.66666667,0,0,0.0,6.38,0,28,0.0,0.0,50,0.0,50.0,0.0,2.61,69,4.34,16,,
e917559aedf85a98,"October 07, 2005",Light Heavyweight,1,Forrest Griffin,Elvis Sinosic,46.2,75.0,77.0,205.0,26,73.07692308,6,1,4.38,2.81,36,61,1.05,2.1875,57,0.7,36.84210526,1.714285714,54.2,75.0,77.0,205.0,20,35.0,1,0,1.13,4.6,37,53,0.0,0.0,0,1.2,57.14285714,0.0,3.25,-1,1.05,57,0.0,-8.0
75926dd5b984aa06,"October 07, 2005",Light Heavyweight,1,Renato Sobral,Chael Sonnen,49.7,73.0,75.0,205.0,48,77.08333333,6,0,2.23,1.53,45,57,2.48,5.904761905,65,2.6,16.21621622,25.73684211,48.1,73.0,73.0,205.0,45,64.44444444,6,0,3.08,1.1,43,62,3.81,6.457627119,66,0.4,10.34482759,28.73684211,-0.85,2,-1.33,-1,2.0,1.6
f15be91b30b11e0c,"October 07, 2005",Welterweight,1,Joe Riggs,Chris Lytle,42.6,72.0,70.0,185.0,61,72.13114754,4,0,2.41,1.69,51,57,2.45,4.454545455,62,0.6,20.45454545,25.14285714,50.7,71.0,68.0,170.0,54,57.40740741,7,1,3.76,3.03,45,58,0.7,1.272727273,55,2.4,12.90322581,26.28571429,-1.35,6,1.75,7,2.0,-8.1
06a75406d3dd5cfd,"October 07, 2005",Middleweight,1,Jorge Rivera,Dennis Hallman,53.2,73.0,73.0,185.0,29,68.96551724,6,1,3.16,2.64,48,54,0.84,1.68,63,0.1,45.0,29.4,49.4,69.0,72.0,155.0,75,70.66666667,5,1,1.12,1.96,44,43,1.79,5.966666667,25,2.1,9.433962264,11.26666667,2.04,4,-0.95,38,1.0,3.8
fea1931b041cc5ff,"October 07, 2005",Heavyweight,1,Marcio Cruz,Keigo Kunihara,47.0,76.0,,232.0,11,72.72727273,2,0,2.92,1.51,46,68,0.53,7.571428571,37,1.6,25.0,4.475138122,,72.0,,235.0,5,60.0,0,0,0.17,1.99,10,57,4.97,12.425,100,2.5,0.0,32.32044199,2.75,36,-4.44,-63,,
2aa175f3ebffcdf2,"October 07, 2005",Light Heavyweight,0,Alessio Sakara,Ron Faircloth,43.7,72.0,72.0,185.0,30,63.33333333,4,0,3.96,2.8,47,59,2.18,2.794871795,62,0.0,42.10526316,49.74193548,45.7,69.0,,205.0,53,62.26415094,0,0,0.39,8.9,40,42,0.0,0.0,0,0.0,0.0,0.0,3.57,7,2.18,62,,-2.0
5521b9bb8f220993,"October 03, 2005",Middleweight,1,David Loiseau,Evan Tanner,45.4,72.0,76.0,185.0,34,67.64705882,4,0,1.59,3.64,44,43,0.43,1.023809524,36,0.1,21.73913043,5.189189189,54.2,72.0,74.0,185.0,40,80.0,5,0,3.05,2.64,59,56,2.55,5.930232558,25,1.3,31.25,38.91891892,-1.46,-15,-2.12,11,2.0,-8.8
0731a4519d64df6d,"October 03, 2005",Middleweight,1,Chris Leben,Edwin DeWees,44.8,71.0,73.0,185.0,33,66.66666667,4,0,2.87,2.87,42,52,1.14,2.780487805,53,0.8,54.54545455,32.62135922,42.8,73.0,,185.0,55,69.09090909,0,0,1.53,6.19,33,39,2.18,3.303030303,0,3.3,7.894736842,19.51456311,1.34,9,-1.04,53,,2.0
6ddabf12abd6fe25,"October 03, 2005",Heavyweight,1,Brandon Vera,Fabiano Scherner,47.6,75.0,78.0,230.0,22,68.18181818,4,0,3.03,2.81,56,52,0.7,1.320754717,59,0.2,66.66666667,24.26294821,52.9,75.0,,257.0,21,52.38095238,0,0,1.31,3.2,31,38,1.09,3.303030303,40,0.0,18.18181818,9.203187251,1.72,25,-0.39,19,,-5.3
f5cb6cbb09ee8a16,"October 03, 2005",Welterweight,1,Drew Fickett,Josh Koscheck,45.4,70.0,70.0,155.0,63,66.66666667,5,0,2.33,2.29,41,57,1.3,3.714285714,30,2.2,4.761904762,1.105990783,47.4,70.0,73.0,170.0,28,60.71428571,4,0,1.79,2.27,36,63,2.46,5.125,64,0.4,52.94117647,52.11981567,0.54,5,-1.16,-34,-3.0,-2.0
926091425f88d038,"October 03, 2005",Welterweight,1,Spencer Fisher,Thiago Alves,49.0,67.0,68.0,155.0,33,72.72727273,4,0,3.17,3.03,43,64,0.67,2.233333333,60,0.8,25.0,7.718696398,41.6,69.0,70.0,170.0,38,60.52631579,4,0,3.73,3.42,41,62,0.71,1.183333333,63,0.3,47.82608696,39.93138937,-0.56,2,-0.04,-3,-2.0,7.4
5f2240d94375f907,"October 03, 2005",Middleweight,1,Jon Fitch,Brock Larson,47.2,72.0,74.0,170.0,38,78.94736842,6,0,2.61,1.65,50,54,3.6,7.058823529,56,0.8,6.666666667,40.6,47.7,71.0,71.0,170.0,52,80.76923077,7,0,1.39,1.5,46,55,2.67,7.852941176,43,2.0,7.142857143,11.73333333,1.22,4,0.93,13,3.0,-0.5
c25a97523bf56e49,"October 03, 2005",Welterweight,1,Jonathan Goulet,Jay Hieron,45.8,72.0,73.0,170.0,35,65.71428571,4,0,1.61,2.01,41,46,4.17,5.957142857,45,0.6,26.08695652,3.518796992,48.8,72.0,75.0,170.0,30,76.66666667,4,0,1.66,1.89,32,61,4.05,6.75,66,1.0,17.39130435,39.69924812,-0.05,9,0.12,-21,-2.0,-3.0
5a3fcd3d3a1e1c38,"August 20, 2005",Light Heavyweight,1,Chuck Liddell,Jeremy Horn,55.4,74.0,76.0,205.0,29,72.4137931,5,0,2.97,2.71,35,56,0.44,0.586666667,81,0.0,85.71428571,4.333958724,49.7,73.0,74.0,185.0,118,77.11864407,5,0,1.19,1.99,39,55,1.83,4.815789474,29,1.1,3.296703297,0.168855535,1.78,-4,-1.39,52,2.0,5.7
8a380b11aaf82c49,"August 20, 2005",Heavyweight,1,Tim Sylvia,Tra Telligman,49.2,80.0,80.0,265.0,41,75.6097561,6,0,4.23,2.61,41,61,0.11,0.11,75,0.1,16.12903226,0.200668896,60.3,74.0,,233.0,13,53.84615385,2,0,1.83,3.02,35,56,0.87,0.87,80,0.0,57.14285714,0.0,2.4,6,-0.76,-5,,-11.1
093ef5ab2081cf65,"August 20, 2005",Light Heavyweight,1,Randy Couture,Mike van Arsdale,61.9,73.0,75.0,205.0,30,63.33333333,6,0,2.85,1.53,57,59,2.78,6.043478261,58,0.5,73.68421053,39.29447853,59.9,74.0,,205.0,13,61.53846154,3,0,1.52,1.91,41,41,1.06,7.571428571,37,0.0,12.5,6.349693252,1.33,16,1.72,21,,2.0
d250a9d1c602e266,"August 20, 2005",Welterweight,1,Diego Sanchez,Brian Gassaway,43.4,70.0,72.0,170.0,44,70.45454545,5,0,2.69,3.02,37,56,1.51,6.291666667,46,0.8,32.25806452,45.72115385,52.8,73.0,,170.0,51,56.8627451,0,0,0.34,3.65,26,44,0.0,0.0,42,0.0,3.448275862,3.317307692,2.35,11,1.51,4,,-9.4
beaa6ae419b8c8c6,"August 20, 2005",Welterweight,1,Georges St-Pierre,Frank Trigg,44.0,71.0,76.0,185.0,28,92.85714286,10,10,3.78,1.4,53,72,4.16,5.621621622,83,1.1,34.61538462,52.28915663,53.0,69.0,71.0,170.0,30,70.0,5,0,2.79,1.9,46,56,2.35,5.0,75,0.8,38.0952381,0.0,0.99,7,1.81,8,5.0,-9.0
adc0b9c6afe76c23,"August 20, 2005",Middleweight,1,Matt Lindland,Joe Doerksen,55.0,72.0,74.0,185.0,31,70.96774194,4,0,2.62,1.56,50,52,3.01,6.270833333,60,1.3,36.36363636,48.26666667,47.6,72.0,75.0,185.0,67,76.11940299,2,0,1.43,2.79,42,50,2.02,6.121212121,33,2.3,7.843137255,5.466666667,1.19,8,0.99,27,-1.0,7.4
ee69302c232e0909,"August 20, 2005",Middleweight,1,Trevor Prangley,Travis Lutter,52.7,73.0,75.0,185.0,47,72.34042553,3,0,2.59,2.02,60,48,3.38,6.145454545,74,1.0,5.882352941,43.4,52.0,71.0,75.0,185.0,16,62.5,2,0,0.41,2.42,32,42,1.95,8.125,30,0.7,20.0,6.733333333,2.18,28,1.43,44,0.0,0.7
42957e04417af1d8,"August 20, 2005",Light Heavyweight,1,James Irvin,Terry Martin,46.7,74.0,75.0,205.0,27,62.96296296,4,0,2.03,3.86,48,35,0.0,0.0,36,0.5,41.17647059,0.776699029,44.6,68.0,71.0,185.0,34,67.64705882,4,0,2.82,3.13,43,54,3.1,7.380952381,92,0.0,39.13043478,55.72815534,-0.79,5,-3.1,-56,4.0,2.1
fd2f0f36b1eb5f83,"August 06, 2005",Middleweight,1,Nate Marquardt,Ivan Salaverry,46.1,72.0,74.0,185.0,56,62.5,3,0,2.71,2.32,49,55,1.87,3.666666667,70,0.8,34.28571429,20.06666667,54.3,72.0,,185.0,23,60.86956522,4,0,3.01,1.19,47,76,0.49,2.722222222,36,2.5,21.42857143,0.6,-0.3,2,1.38,34,,-8.2
389b7ca84b333c4c,"August 06, 2005",Middleweight,1,Chris Leben,Patrick Cote,44.8,71.0,73.0,185.0,33,66.66666667,4,0,2.87,2.87,42,52,1.14,2.780487805,53,0.8,54.54545455,36.46666667,45.2,71.0,75.0,170.0,34,67.64705882,6,0,2.81,3.21,48,48,0.68,3.4,43,0.2,39.13043478,8.066666667,0.06,-6,0.46,10,-2.0,-0.4
994739f676c2105f,"August 06, 2005",Light Heavyweight,1,Stephan Bonnar,Sam Hoger,48.1,76.0,79.0,205.0,24,62.5,5,0,2.76,3.01,38,52,1.32,3.3,60,1.0,33.33333333,39.26666667,44.9,74.0,,205.0,14,71.42857143,2,0,1.07,2.25,25,57,1.12,2.947368421,29,1.3,0.0,8.466666667,1.69,13,0.2,31,,3.2
bf1525f9761a116e,"August 06, 2005",Middleweight,1,Nate Quarry,Pete Sell,53.1,72.0,72.0,185.0,16,75.0,7,0,4.96,2.8,44,66,0.25,0.757575758,60,0.0,58.33333333,1.428571429,42.8,71.0,75.0,170.0,17,58.82352941,2,0,2.6,3.65,42,51,0.91,4.333333333,47,0.9,40.0,0.0,2.36,2,-0.66,13,-3.0,10.3
44e4a1caae180261,"August 06, 2005",Welterweight,1,Josh Koscheck,Pete Spratt,47.4,70.0,73.0,170.0,28,60.71428571,4,0,1.79,2.27,36,63,2.46,5.125,64,0.4,52.94117647,47.78761062,54.3,69.0,,170.0,48,52.08333333,3,0,1.63,1.33,48,55,0.3,0.3,46,0.3,0.0,0.0,0.16,-12,2.16,18,,-6.9
b2f604f2332cd8af,"August 06, 2005",Middleweight,1,Mike Swick,Gideon Ray,45.9,73.0,77.0,170.0,21,71.42857143,5,0,2.36,2.29,37,54,1.06,2.12,61,0.6,53.33333333,8.181818182,52.0,70.0,,185.0,33,51.51515152,0,0,2.08,2.58,40,53,1.49,1.49,0,0.0,11.76470588,0.0,0.28,-3,-0.43,61,,-6.1
c2c000a37a89b82f,"August 06, 2005",Welterweight,1,Kenny Florian,Alex Karalexis,49.0,70.0,74.0,145.0,20,70.0,7,0,2.41,1.85,40,63,2.22,6.727272727,60,1.3,28.57142857,5.084745763,47.6,68.0,66.0,155.0,16,62.5,5,0,2.57,2.39,42,54,2.7,6.0,86,0.9,60.0,8.262711864,-0.16,-2,-0.48,-26,8.0,1.4
7acca0910edd7023,"August 06, 2005",Welterweight,1,Drew Fickett,Josh Neer,45.4,70.0,70.0,155.0,63,66.66666667,5,0,2.33,2.29,41,57,1.3,3.714285714,30,2.2,4.761904762,44.21052632,42.1,71.0,72.0,170.0,53,67.9245283,4,0,3.29,3.63,46,58,1.09,3.205882353,46,1.3,5.555555556,0.0,-0.96,-5,0.21,-16,-2.0,3.3
a507bfa374885a25,"June 04, 2005",Heavyweight,1,Andrei Arlovski,Justin Eilers,46.3,75.0,77.0,240.0,58,58.62068966,5,0,3.82,3.22,45,57,0.37,1.057142857,76,0.2,64.70588235,1.68,46.9,73.0,,235.0,27,70.37037037,2,0,2.86,5.66,43,49,0.82,3.28,50,0.0,31.57894737,0.0,0.96,2,-0.45,26,,-0.6
d80b07269dd36aad,"June 04, 2005",Welterweight,1,Karo Parisyan,Matt Serra,42.7,70.0,72.0,170.0,35,68.57142857,6,0,2.49,2.19,41,58,5.27,8.93220339,59,1.0,12.5,24.13333333,50.9,66.0,68.0,170.0,18,61.11111111,5,0,1.98,2.64,39,46,2.05,10.25,38,0.9,36.36363636,3.733333333,0.51,2,3.22,21,4.0,-8.2
98cc8f5dd64895c4,"June 04, 2005",Middleweight,1,Rich Franklin,Evan Tanner,50.6,73.0,76.0,185.0,36,80.55555556,5,0,4.1,2.07,44,62,1.31,1.984848485,63,0.7,58.62068966,4.07239819,54.2,72.0,74.0,185.0,40,80.0,5,0,3.05,2.64,59,56,2.55,5.930232558,25,1.3,31.25,2.606334842,1.05,-15,-1.24,38,2.0,-3.6
ea8b1a909155b0c2,"June 04, 2005",Light Heavyweight,1,Forrest Griffin,Bill Mahood,46.2,75.0,77.0,205.0,26,73.07692308,6,1,4.38,2.81,36,61,1.05,2.1875,57,0.7,36.84210526,53.91304348,58.3,75.0,,200.0,28,71.42857143,0,0,1.54,3.59,85,17,0.0,0.0,0,3.9,5.0,0.0,2.84,-49,1.05,57,,-12.1
fb252c420e9830cd,"June 04, 2005",Heavyweight,1,Paul Buentello,Kevin Jordan,51.3,74.0,77.0,245.0,52,67.30769231,6,0,3.29,3.83,45,52,0.19,0.575757576,39,0.4,25.71428571,10.0,54.4,75.0,,245.0,20,55.0,0,0,2.0,1.91,40,55,0.0,0.0,77,0.6,9.090909091,20.5,1.29,5,0.19,-38,,-3.1
ca3230227ee700b7,"June 04, 2005",Middleweight,1,Nate Quarry,Shonie Carter,53.1,72.0,72.0,185.0,16,75.0,7,0,4.96,2.8,44,66,0.25,0.757575758,60,0.0,58.33333333,13.75796178,53.0,70.0,,170.0,89,57.30337079,3,0,1.62,2.32,36,47,0.75,1.136363636,75,0.0,5.882352941,16.05095541,3.34,8,-0.5,-15,,0.1
e5261884b0a0ed39,"June 04, 2005",Middleweight,1,David Loiseau,Charles McCarthy,45.4,72.0,76.0,185.0,34,67.64705882,4,0,1.59,3.64,44,43,0.43,1.023809524,36,0.1,21.73913043,24.13953488,44.8,70.0,71.0,185.0,15,66.66666667,1,0,0.18,4.03,12,56,2.67,4.45,0,2.7,20.0,23.02325581,1.41,32,-2.24,36,5.0,0.6
